<CHAPTER	RgFwOr	<CHAPTER
νομικά	AjBaNePlAc	νομικός
μέτρα	NoCmNePlAc	μέτρο
για	AsPpSp	για
τη	AtDfFeSgAc	ο
μεταφορά	NoCmFeSgAc	μεταφορά
της	AtDfFeSgGe	ο
οδηγίας	NoCmFeSgGe	οδηγία
.	SENT	.

Υπάρχουν	VbMnIdPr03PlIpAv	υπάρχω
ορισμένα	AjBaNePlNm	ορισμένος
προβλήματα	NoCmNePlNm	πρόβλημα
αναφορικά	AdBa	αναφορικά
με	AsPpSp	με
τη	AtDfFeSgAc	ο
δομή	NoCmFeSgAc	δομή
και	CjCo	και
την	AtDfFeSgAc	ο
ανεξαρτησία	NoCmFeSgAc	ανεξαρτησία
του	AtDfNeSgGe	ο
ρυθμιστικού	AjBaNeSgGe	ρυθμιστικός
οργάνου	NoCmNeSgGe	όργανο
.	SENT	.

Η	AtDfFeSgNm	ο
προθεσμία	NoCmFeSgNm	προθεσμία
εφαρμογής	NoCmFeSgGe	εφαρμογή
της	AtDfFeSgGe	ο
οδηγίας	NoCmFeSgGe	οδηγία
από	AsPpSp	από
τα	AtDfNePlAc	ο
κράτη	AjBaNePlAc	κράτος
μέλη	NoCmNePlAc	μέλος
λήγει	VbMnIdPr03SgIpAv	λήγω
τον	AtDfMaSgAc	ο
Ιανουάριο	DATE	Ιανουάριο
του	AtDfNeSgGe	ο
2003	DIG	2003
.	SENT	.

Αργότερα	AdCp	αργά
θα	PtFu	θα
λάβει	VbMnId03SgPeAv	λαμβάνω
χώρα	NoCmFeSgAc	χώρα
περαιτέρω	AdBa	περαιτέρω
ελευθέρωση	NoCmFeSgAc	ελευθέρωση
.	SENT	.

Σε	AsPpSp	σε
ορισμένους	AjBaMaPlAc	ορισμένος
τομείς	NoCmMaPlAc	τομεύς
,	COMMA	,
όπως	AdBa	όπως
στην	AsPpPaFeSgAc	στου
αποστολή	NoCmFeSgAc	αποστολή
δεμάτων	NoCmNePlGe	δέμας
και	CjCo	και
στο	AsPpPaNeSgAc	στου
επείγον	AjBaNeSgAc	επείγων
ταχυδρομείο	NoCmNeSgAc	ταχυδρομείο
,	COMMA	,
υπάρχει	VbMnIdPr03SgIpAv	υπάρχω
ήδη	AdBa	ήδη
ανταγωνισμός	NoCmMaSgNm	ανταγωνισμός
.	SENT	.

Σε	AsPpSp	σε
γενικές	AjBaFePlAc	γενικός
γραμμές	NoCmFePlAc	γραμμή
,	COMMA	,
η	AtDfFeSgNm	ο
ποιότητα	NoCmFeSgNm	ποιότητα
των	AtDfFePlGe	ο
υπηρεσιών	NoCmFePlGe	υπηρεσία
έχει	VbMnIdPr03SgIpAv	έχω
βελτιωθεί	VbMnNfPePv	βελτιώνω
,	COMMA	,
ειδικά	AjBaNePlAc	ειδικός
ως	AdBa	ως
προς	AsPpSp	προς
τις	AtDfFePlAc	ο
διασυνοριακές	AjBaFePlAc	διασυνοριακός
δραστηριότητες	NoCmFePlAc	δραστηριότητα
.	SENT	.

Η	AtDfFeSgNm	ο
ποιότητα	NoCmFeSgNm	ποιότητα
των	AtDfFePlGe	ο
υπηρεσιών	NoCmFePlGe	υπηρεσία
,	COMMA	,
που	PnReFe03PlNm	που
είναι	VbMnIdPr03SgIpPv	είμαι
τόσο	AdBa	τόσο
σημαντική	AjBaFeSgNm	σημαντικός
για	AsPpSp	για
τους	AtDfMaPlAc	ο
καταναλωτές	NoCmMaPlAc	καταναλωτής
,	COMMA	,
αποτέλεσε	VbMnIdPa03SgPeAv	αποτελώ
το	AtDfNeSgAc	ο
κύριο	AjBaNeSgAc	κύριος
μέλημα	NoCmNeSgAc	μέλημα
όλων	AjBaMaPlGe	όλος
των	AtDfMaPlGe	ο
ομιλητών	NoCmMaPlGe	ομιλητής
,	COMMA	,
μερικοί	PnIdMa03PlNm	μερικοί
από	AsPpSp	από
τους	AtDfMaPlAc	ο
οποίους	PnReMa03PlAc	οποίος
,	COMMA	,
όπως	AdBa	όπως
ο	AtDfMaSgNm	ο
κ.	INIT	κ.
Rόbig	RgFwOr	Rόbig
,	COMMA	,
μίλησαν	VbMnIdPa03PlPeAv	μιλάω
πολύ	AdBa	πολύ
συγκεκριμένα	AdBa	συγκεκριμένα
γι	AsPpSp	γι
'	QUOT	'
αυτό	PnDmNe03SgAc	αυτός
.	SENT	.

<P>	RgFwOr	<unknown>
Η	AtDfFeSgNm	ο
πείρα	NoCmFeSgNm	πείρα
μας	PnPoMa01PlGe	μου
από	AsPpSp	από
χώρες	NoCmFePlAc	χώρα
που	PnReFe03PlNm	που
η	AtDfFeSgNm	ο
ελευθέρωση	NoCmFeSgNm	ελευθέρωση
έχει	VbMnIdPr03SgIpAv	έχω
προχωρήσει	VbMnNfPeAv	προχωρώ
πιο	AdBa	πιο
πολύ	AdBa	πολύ
όπως	AdBa	όπως
η	AtDfFeSgNm	ο
Σουηδία	NoPrFeSgNm	Σουηδία
,	COMMA	,
η	AtDfFeSgNm	ο
Φινλανδία	NoPrFeSgNm	Φιλανδία
και	CjCo	και
οι	AtDfFePlNm	ο
Κάτω	AdBa	κάτω
Χώρες	NoCmFePlNm	χώρα
δείχνει	VbMnIdPr03SgIpAv	δείχνω
ότι	CjSb	ότι
,	COMMA	,
όταν	CjSb	όταν
η	AtDfFeSgNm	ο
ελευθέρωση	NoCmFeSgNm	ελευθέρωση
γίνεται	VbMnIdPr03SgIpPv	γίνομαι
με	AsPpSp	με
τάξη	NoCmFeSgAc	τάξη
,	COMMA	,
η	AtDfFeSgNm	ο
ποιότητα	NoCmFeSgNm	ποιότητα
των	AtDfFePlGe	ο
υπηρεσιών	NoCmFePlGe	υπηρεσία
μπορεί	VbMnIdPr03SgIpAv	μπορώ
να	PtSj	να
βελτιωθεί	VbMnId03SgPePv	βελτιώνω
χάρη	AdBa	χάρη
στις	AsPpPaFePlAc	στου
απαιτήσεις	NoCmFePlAc	απαίτηση
για	AsPpSp	για
καλύτερες	AjCpFePlAc	καλός
υπηρεσίες	NoCmFePlAc	υπηρεσία
που	PnReFe03PlAc	που
προβάλλουν	VbMnIdPr03PlIpAv	προβάλλω
οι	AtDfMaPlNm	ο
εθνικοί	AjBaMaPlNm	εθνικός
κανονισμοί	NoCmMaPlNm	κανονισμός
και	CjCo	και
η	AtDfFeSgNm	ο
διαδικασία	NoCmFeSgNm	διαδικασία
παρακολούθησης	NoCmFeSgGe	παρακολούθηση
.	SENT	.

Έτσι	AdBa	έτσι
,	COMMA	,
δεν	PtNg	δεν
πρόκειται	VbIsIdPr03SgIpPv	πρόκειται
για	AsPpSp	για
ξεπούλημα	NoCmNeSgAc	ξεπούλημα
της	AtDfFeSgGe	ο
υπηρεσίας	NoCmFeSgGe	υπηρεσία
και	CjCo	και
της	AtDfFeSgGe	ο
ποιότητάς	NoCmFeSgGe	ποιότητα
της	PnPoFe03SgGe	μου
.	SENT	.

Συχνά	AdBa	συχνά
,	COMMA	,
η	AtDfFeSgNm	ο
ελευθέρωση	NoCmFeSgNm	ελευθέρωση
οδηγεί	VbMnIdPr03SgIpAv	οδηγώ
σε	AsPpSp	σε
διασφάλιση	NoCmFeSgAc	διασφάλιση
των	AtDfFePlGe	ο
προδιαγραφών	NoCmFePlGe	προδιαγραφή
ενώ	CjCo	ενώ
η	AtDfFeSgNm	ο
εν	AsPpSp	εν
εξελίξει	NoCmFeSgDa	εξελίσσω
τυποποίηση	NoCmFeSgAc	τυποποίηση
της	AtDfFeSgGe	ο
μέτρησης	NoCmFeSgGe	μέτρηση
της	AtDfFeSgGe	ο
ποιότητας	NoCmFeSgGe	ποιότητα
των	AtDfFePlGe	ο
υπηρεσιών	NoCmFePlGe	υπηρεσία
συμβάλλει	VbMnIdPr03SgIpAv	συμβάλλω
επίσης	AdBa	επίσης
σε	AsPpSp	σε
αυτό	PnDmNe03SgAc	αυτός
,	COMMA	,
καθώς	AdBa	καθώς
οι	AtDfFePlNm	ο
προδιαγραφές	NoCmFePlNm	προδιαγραφή
αυτές	PnDmFe03PlNm	αυτός
θα	PtFu	θα
αντικατοπτρίζουν	VbMnIdPr03PlIpAv	αντικατοπτρίζω
καλύτερα	AdCp	καλά
την	AtDfFeSgAc	ο
πραγματική	AjBaFeSgAc	πραγματικός
απόδοση	NoCmFeSgAc	απόδοση
.	SENT	.

Αυτό	PnDmNe03SgNm	αυτός
θα	PtFu	θα
αφήσει	VbMnId03SgPeAv	αφήνω
περιθώρια	NoCmNePlAc	περιθώριο
για	AsPpSp	για
την	AtDfFeSgAc	ο
κατάλληλη	AjBaFeSgAc	κατάλληλος
αξιολόγηση	NoCmFeSgAc	αξιολόγηση
και	CjCo	και
τον	AtDfMaSgAc	ο
καλύτερο	AjCpMaSgAc	καλός
προσανατολισμό	NoCmMaSgAc	προσανατολισμός
των	AtDfMaPlGe	ο
καταναλωτών	NoCmMaPlGe	καταναλωτής
από	AsPpSp	από
τον	AtDfMaSgAc	ο
σημερινό	AjBaMaSgAc	σημερινός
φορέα	NoCmMaSgAc	φορέας
παροχής	NoCmFeSgGe	παροχή
υπηρεσιών	NoCmFePlGe	υπηρεσία
,	COMMA	,
που	PnReFe03PlNm	που
θα	PtFu	θα
είναι	VbMnIdPr03SgIpPv	είμαι
αποτέλεσμα	NoCmNeSgNm	αποτέλεσμα
της	AtDfFeSgGe	ο
συνδυασμένης	VbMnPpSgFePePvGe	συνδυάζω
πίεσης	NoCmFeSgGe	πίεση
εκ	AsPpSp	εκ
μέρους	NoCmNeSgGe	μέρος
των	AtDfNePlGe	ο
ρυθμιστικών	AjBaNePlGe	ρυθμιστικός
οργάνων	NoCmNePlGe	όργανο
,	COMMA	,
των	AtDfMaPlGe	ο
ανταγωνιστών	NoCmMaPlGe	ανταγωνιστής
και	CjCo	και
των	AtDfMaPlGe	ο
καταναλωτών	NoCmMaPlGe	καταναλωτής
.	SENT	.

Παρατηρούμε	VbMnIdPr01PlIpAv	παρατηρώ
μια	AtIdFeSgAc	ένας
αλλαγή	NoCmFeSgAc	αλλαγή
πνεύματος	NoCmNeSgGe	πνεύμα
στους	AsPpPaMaPlAc	στου
σημερινούς	AjBaMaPlAc	σημερινός
φορείς	NoCmMaPlAc	φορέας
παροχής	NoCmFeSgGe	παροχή
αυτής	PnDmFe03SgGe	αυτός
της	AtDfFeSgGe	ο
υπηρεσίας	NoCmFeSgGe	υπηρεσία
,	COMMA	,
στα	AsPpPaNePlAc	στου
κρατικά	AjBaNePlAc	κρατικός
ταχυδρομεία	NoCmNePlAc	ταχυδρομείο
,	COMMA	,
μια	AtIdFeSgNm	ένας
αλλαγή	NoCmFeSgNm	αλλαγή
που	PnReFe03SgNm	που
θεωρώ	VbMnIdPr01SgIpAv	θεωρώ
ότι	CjSb	ότι
κανείς	PnIdMa03SgNm	κανένας
δεν	PtNg	δεν
μπορεί	VbMnIdPr03SgIpAv	μπορώ
να	PtSj	να
την	PnPeFe03SgAcWe	εγώ
χαρακτηρίσει	VbMnId03SgPeAv	χαρακτηρίζω
ως	AdBa	ως
αρνητική	AjBaFeSgAc	αρνητικός
όσο	AdBa	όσο
συνεχίζεται	VbMnIdPr03SgIpPv	συνεχίζω
η	AtDfFeSgNm	ο
σημερινή	AjBaFeSgNm	σημερινός
τάση	NoCmFeSgNm	τάση
επικέντρωσης	NoCmFeSgGe	επικέντρωση
στις	AsPpPaFePlAc	στου
ανάγκες	NoCmFePlAc	ανάγκη
των	AtDfMaPlGe	ο
καταναλωτών	NoCmMaPlGe	καταναλωτής
.	SENT	.

<P>	RgFwOr	<unknown>
Οι	AtDfFePlNm	ο
ανησυχίες	NoCmFePlNm	ανησυχία
που	PnReFe03PlNm	που
εκφράστηκαν	VbMnIdPa03PlPePv	εκφράζω
εδώ	AdBa	εδώ
στο	AsPpPaNeSgAc	στου
Κοινοβούλιο	NoCmNeSgAc	κοινοβούλιο
σήμερα	AdBa	σήμερα
το	AtDfNeSgNm	ο
πρωί	NoCmNeSgNm	πρωί
από	AsPpSp	από
έγκριτα	AjBaNePlAc	έγκριτος
μέλη	NoCmNePlAc	μέλος
του	AtDfNeSgGe	ο
Σώματος	NoCmNeSgGe	σώμα
θα	PtFu	θα
αποτελέσουν	VbMnId03PlPeAv	αποτελώ
το	AtDfNeSgAc	ο
επίκεντρο	NoCmNeSgAc	επίκεντρο
των	AtDfFePlGe	ο
δραστηριοτήτων	NoCmFePlGe	δραστηριότητα
του	AtDfMaSgGe	ο
συναδέλφου	NoCmMaSgGe	συνάδελφος
μου	PnPoMa01SgGe	μου
και	CjCo	και
ολόκληρης	AjBaFeSgGe	ολόκληρος
της	AtDfFeSgGe	ο
Επιτροπής	NoCmFeSgGe	επιτροπή
κατά	AsPpSp	κατά
την	AtDfFeSgAc	ο
επεξεργασία	NoCmFeSgAc	επεξεργασία
της	AtDfFeSgGe	ο
επόμενης	AjBaFeSgGe	επόμενος
πρότασης	NoCmFeSgGe	πρόταση
.	SENT	.

Η	AtDfFeSgNm	ο
πρόταση	NoCmFeSgNm	πρόταση
αυτή	PnDmFe03SgNm	αυτός
θα	PtFu	θα
λαμβάνει	VbMnIdPr03SgIpAv	λαμβάνω
πλήρως	AdBa	πλήρως
υπόψη	AdBa	υπόψη
την	AtDfFeSgAc	ο
ανάγκη	NoCmFeSgAc	ανάγκη
διασφάλισης	NoCmFeSgGe	διασφάλιση
του	AtDfMaSgGe	ο
καθολικού	AjBaMaSgGe	καθολικός
χαρακτήρα	NoCmMaSgGe	χαρακτήρ
των	AtDfFePlGe	ο
υπηρεσιών	NoCmFePlGe	υπηρεσία
,	COMMA	,
την	AtDfFeSgAc	ο
ανάπτυξη	NoCmFeSgAc	ανάπτυξη
αποτελεσματικής	AjBaFeSgGe	αποτελεσματικός
προστασίας	NoCmFeSgGe	προστασία
για	AsPpSp	για
τους	AtDfMaPlAc	ο
καταναλωτές	NoCmMaPlAc	καταναλωτής
και	CjCo	και
τη	AtDfFeSgAc	ο
δημιουργία	NoCmFeSgAc	δημιουργία
ενός	AtIdNeSgGe	ένας
κλίματος	NoCmNeSgGe	κλίμα
ευνοϊκού	AjBaMaSgGe	ευνοϊκός
για	AsPpSp	για
νέες	AjBaFePlAc	νέος
θέσεις	NoCmFePlAc	θέση
εργασίας	NoCmFeSgGe	εργασία
-	HYPHEN	-
όχι	AdBa	όχι
για	AsPpSp	για
λιγότερες	AjCpFePlAc	λίγος
θέσεις	NoCmFePlAc	θέση
εργασίας	NoCmFeSgGe	εργασία
-	HYPHEN	-
στο	AsPpPaNeSgAc	στου
πλαίσιο	NoCmNeSgAc	πλαίσιο
μιας	AtIdFeSgGe	ένας
προοδευτικής	AjBaFeSgGe	προοδευτικός
βαθμιαίας	AjBaFeSgGe	βαθμιαίος
εξέλιξης	NoCmFeSgGe	εξέλιξη
.	SENT	.

<P>	RgFwOr	<unknown>
Το	AtDfNeSgNm	ο
ζήτημα	NoCmNeSgNm	ζήτημα
της	AtDfFeSgGe	ο
καθολικής	AjBaFeSgGe	καθολικός
υπηρεσίας	NoCmFeSgGe	υπηρεσία
μνημονεύθηκε	VbMnIdPa03SgPePv	μνημονεύω
από	AsPpSp	από
την	AtDfFeSgAc	ο
κ.	INIT	κ.
Isler	RgFwOr	Isler
Bιguin	RgFwOr	Bιguin
,	COMMA	,
από	AsPpSp	από
τον	AtDfMaSgAc	ο
κ.	INIT	κ.
Miller	RgFwOr	Miller
,	COMMA	,
που	PnReFe03SgNm	που
τον	PnPeMa03SgAcWe	εγώ
ευχαριστώ	NoCmMaSgAc	ευχαριστώ
για	AsPpSp	για
το	AtDfNeSgAc	ο
προσωπικό	NoCmNeSgAc	προσωπικό
του	AtDfNeSgGe	ο
μήνυμα	NoCmNeSgGe	μήνυμα
,	COMMA	,
και	CjCo	και
από	AsPpSp	από
πολλούς	AjBaMaPlAc	πολύς
άλλους	PnIdMa03PlAc	άλλος
.	SENT	.

Όλοι	AjBaMaPlNm	όλος
έχουμε	VbMnIdPr01PlIpAv	έχω
συναίσθηση	NoCmFeSgAc	συναίσθηση
της	AtDfFeSgGe	ο
τεράστιας	AjBaFeSgGe	τεράστιος
σημασίας	NoCmFeSgGe	σημασία
της	AtDfFeSgGe	ο
πτυχής	NoCmFeSgGe	πτυχή
της	AtDfFeSgGe	ο
κοινωνικής	AjBaFeSgGe	κοινωνικός
και	CjCo	και
διαρθρωτικής	AjBaFeSgGe	διαρθρωτικός
συνοχής	NoCmFeSgGe	συνοχή
,	COMMA	,
ιδιαίτερα	AdBa	ιδιαίτερα
για	AsPpSp	για
τις	AtDfFePlAc	ο
αραιοκατοικημένες	AjBaFePlAc	αραιοκατοικημένος
αγροτικές	AjBaFePlAc	αγροτικός
περιοχές	NoCmFePlAc	περιοχή
,	COMMA	,
μία	NmCdFeSgAcAj	ένας
από	AsPpSp	από
τις	AtDfFePlAc	ο
οποίες	PnReFe03PlAc	οποίος
εκπροσωπήθηκε	VbMnIdPa03SgPePv	εκπροσωπώ
στη	AsPpPaFeSgAc	στου
σημερινή	AjBaFeSgAc	σημερινός
συζήτηση	NoCmFeSgAc	συζήτηση
με	AsPpSp	με
ιδιαίτερα	AdBa	ιδιαίτερα
δυναμικό	NoCmNeSgAc	δυναμικός
και	CjCo	και
ορμητικό	AjBaMaSgAc	ορμητικός
τρόπο	NoCmMaSgAc	τρόπος
.	SENT	.

Πιστεύουμε	VbMnIdPr01PlIpAv	πιστεύω
ότι	CjSb	ότι
η	AtDfFeSgNm	ο
καθολική	AjBaFeSgNm	καθολικός
υπηρεσία	NoCmFeSgNm	υπηρεσία
αποτελεί	VbMnIdPr03SgIpAv	αποτελώ
πυλώνα	NoCmMaSgAc	πυλώνας
και	CjCo	και
είμαι	VbMnIdPr01SgIpPv	είμαι
βέβαιος	AjBaMaSgNm	βέβαιος
ότι	CjSb	ότι
ο	AtDfMaSgNm	ο
συνάδελφός	NoCmMaSgNm	συνάδελφος
μου	PnPoMa01SgGe	μου
θα	PtFu	θα
μπορέσει	VbMnId03SgPeAv	μπορώ
να	PtSj	να
το	PnPeNe03SgAcWe	εγώ
διαβεβαιώσει	VbMnId03SgPeAv	διαβεβαιώνω
στην	AsPpPaFeSgAc	στου
αρμόδια	AjBaFeSgAc	αρμόδιος
κοινοβουλευτική	AjBaFeSgAc	κοινοβουλευτικός
επιτροπή	NoCmFeSgAc	επιτροπή
.	SENT	.

<P>	RgFwOr	<unknown>
Η	AtDfFeSgNm	ο
κ.	INIT	κ.
Gillig	RgFwOr	Gillig
,	COMMA	,
αλλά	CjCo	αλλά
και	CjCo	και
άλλοι	PnIdMa03PlNm	άλλος
,	COMMA	,
όπως	AdBa	όπως
οι	AtDfMaPlNm	ο
κύριοι	NoCmMaPlVo	κύριος
Markov	RgFwOr	Markov
και	CjCo	και
Esclopι	RgFwOr	<unknown>
,	COMMA	,
εξέφρασαν	VbMnIdPa03PlPeAv	εκφράζω
ανησυχίες	NoCmFePlAc	ανησυχία
για	AsPpSp	για
την	AtDfFeSgAc	ο
απασχόληση	NoCmFeSgAc	απασχόληση
.	SENT	.

Η	AtDfFeSgNm	ο
εμπειρία	NoCmFeSgNm	εμπειρία
από	AsPpSp	από
άλλους	PnIdMa03PlAc	άλλος
τομείς	NoCmMaPlAc	τομεύς
δείχνει	VbMnIdPr03SgIpAv	δείχνω
ένα	AtIdNeSgAc	ένας
είδος	NoCmNeSgAc	είδος
καμπύλης	NoCmFeSgGe	καμπύλη
τύπου	NoCmMaSgGe	τύπος
U	RgFwOr	U
:	COLON	:
μια	AtIdFeSgAc	ένας
φάση	NoCmFeSgAc	φάση
μείωσης	NoCmFeSgGe	μείωση
της	AtDfFeSgGe	ο
απασχόλησης	NoCmFeSgGe	απασχόληση
αρχίζει	VbMnIdPr03SgIpAv	αρχίζω
ακριβώς	AdBa	ακριβώς
πριν	AdBa	πριν
από	AsPpSp	από
την	AtDfFeSgAc	ο
εφαρμογή	NoCmFeSgAc	εφαρμογή
της	AtDfFeSgGe	ο
ελευθέρωσης	NoCmFeSgGe	ελευθέρωση
,	COMMA	,
εφ	AsPpSp	επί
'	QUOT	'
όσον	AdBa	όσο
όπως	AdBa	όπως
είναι	VbMnIdPr03SgIpPv	είμαι
φυσικό	AjBaNeSgNm	φυσικός
ο	AtDfMaSgNm	ο
δικαιούχος	NoCmMaSgNm	δικαιούχος
φορέας	NoCmMaSgNm	φορέας
παροχής	NoCmFeSgGe	παροχή
της	AtDfFeSgGe	ο
υπηρεσίας	NoCmFeSgGe	υπηρεσία
προετοιμάζεται	VbMnIdPr03SgIpPv	προετοιμάζω
για	AsPpSp	για
τον	AtDfMaSgAc	ο
ανταγωνισμό	NoCmMaSgAc	ανταγωνισμός
.	SENT	.

Ακολουθεί	VbMnIdPr03SgIpAv	ακολουθώ
μια	AtIdFeSgAc	ένας
δεύτερη	NmOdFeSgAcAj	δεύτερος
φάση	NoCmFeSgAc	φάση
όπου	AdBa	όπου
σταθεροποιείται	VbMnIdPr03SgIpPv	σταθεροποιώ
η	AtDfFeSgNm	ο
απασχόληση	NoCmFeSgNm	απασχόληση
,	COMMA	,
καθώς	AdBa	καθώς
οι	AtDfFePlNm	ο
νέες	AjBaFePlNm	νέος
θέσεις	NoCmFePlNm	θέση
εργασίας	NoCmFeSgGe	εργασία
σε	AsPpSp	σε
νέους	AjBaMaPlAc	νέος
φορείς	NoCmMaPlAc	φορέας
στον	AsPpPaMaSgAc	στου
κλάδο	NoCmMaSgAc	κλάδος
εξισορροπούν	AjBaNeSgAc	εξισορροπών
τις	AtDfFePlAc	ο
ενδεχόμενες	AjBaFePlAc	ενδεχόμενος
περαιτέρω	AdBa	περαιτέρω
συρρικνώσεις	NoCmFePlAc	συρρίκνωση
στον	AsPpPaMaSgAc	στου
τομέα	NoCmMaSgAc	τομεύς
της	AtDfFeSgGe	ο
απασχόλησης	NoCmFeSgGe	απασχόληση
.	SENT	.

Τέλος	AdBa	τέλος
,	COMMA	,
ακολουθεί	VbMnIdPr03SgIpAv	ακολουθώ
η	AtDfFeSgNm	ο
τρίτη	NmOdFeSgNmAj	τρίτος
φάση	NoCmFeSgNm	φάση
της	AtDfFeSgGe	ο
καθαρής	AjBaFeSgGe	καθαρός
δημιουργίας	NoCmFeSgGe	δημιουργία
θέσεων	NoCmFePlGe	θέση
εργασίας	NoCmFeSgGe	εργασία
τόσο	AdBa	τόσο
στον	AsPpPaMaSgAc	στου
παλιό	AjBaNeSgAc	παλιός
όσο	AdBa	όσο
και	CjCo	και
στους	AsPpPaMaPlAc	στου
νέους	AjBaMaPlAc	νέος
φορείς	NoCmMaPlAc	φορέας
,	COMMA	,
καθώς	AdBa	καθώς
τα	AtDfNePlAc	ο
πλεονεκτήματα	NoCmNePlAc	πλεονέκτημα
που	PnReNe03PlNm	που
προκύπτουν	VbMnIdPr03PlIpAv	προκύπτω
από	AsPpSp	από
την	AtDfFeSgAc	ο
ελευθέρωση	NoCmFeSgAc	ελευθέρωση
φτάνουν	VbMnIdPr03PlIpAv	φτάνω
στους	AsPpPaMaPlAc	στου
καταναλωτές	NoCmMaPlAc	καταναλωτής
και	CjCo	και
η	AtDfFeSgNm	ο
αγορά	NoCmFeSgNm	αγορά
αναπτύσσεται	VbMnIdPr03SgIpPv	αναπτύσσω
γρηγορότερα	AjCpNePlNm	γρήγορος
.	SENT	.

<P>	RgFwOr	<unknown>
Στον	AsPpPaMaSgAc	στου
τομέα	NoCmMaSgAc	τομεύς
των	AtDfNePlGe	ο
ταχυδρομείων	NoCmNePlGe	ταχυδρομείο
,	COMMA	,
η	AtDfFeSgNm	ο
πρώτη	NmOdFeSgNmAj	πρώτος
φάση	NoCmFeSgNm	φάση
βρίσκεται	VbMnIdPr03SgIpPv	βρίσκω
ήδη	AdBa	ήδη
σε	AsPpSp	σε
εξέλιξη	NoCmFeSgAc	εξέλιξη
,	COMMA	,
εφόσον	CjSb	εφόσον
οι	AtDfMaPlNm	ο
φορείς	NoCmMaPlNm	φορέας
της	AtDfFeSgGe	ο
καθολικής	AjBaFeSgGe	καθολικός
υπηρεσίας	NoCmFeSgGe	υπηρεσία
έχουν	VbMnIdPr03PlIpAv	έχω
ήδη	AdBa	ήδη
μπει	VbMnNfPeAv	μπαίνω
σε	AsPpSp	σε
μια	AtIdFeSgAc	ένας
διαδικασία	NoCmFeSgAc	διαδικασία
εκσυγχρονισμού	NoCmMaSgGe	εκσυγχρονισμός
.	SENT	.

Οι	AtDfMaPlNm	ο
σημαντικότεροι	AjCpMaPlNm	σημαντικός
παράγοντες	NoCmMaPlNm	παράγοντας
που	PnReMa03PlNm	που
ασκούν	VbMnIdPr03PlIpAv	ασκώ
επιρροή	NoCmFeSgAc	επιρροή
στην	AsPpPaFeSgAc	στου
απασχόληση	NoCmFeSgAc	απασχόληση
είναι	VbMnIdPr03PlIpPv	είμαι
περισσότερο	AdCp	πολύ
οι	AtDfFePlNm	ο
νέες	AjBaFePlNm	νέος
τεχνολογίες	NoCmFePlNm	τεχνολογία
και	CjCo	και
η	AtDfFeSgNm	ο
διοικητική	AjBaFeSgNm	διοικητικός
μέριμνα	NoCmFeSgNm	μέριμνα
παρά	AsPpSp	παρά
η	AtDfFeSgNm	ο
διαδικασία	NoCmFeSgNm	διαδικασία
της	AtDfFeSgGe	ο
ελευθέρωσης	NoCmFeSgGe	ελευθέρωση
των	AtDfFePlGe	ο
ταχυδρομικών	AjBaFePlGe	ταχυδρομικός
υπηρεσιών	NoCmFePlGe	υπηρεσία
.	SENT	.

<P>	RgFwOr	<unknown>
Ως	AdBa	ως
προς	AsPpSp	προς
την	AtDfFeSgAc	ο
πρόσβαση	NoCmFeSgAc	πρόσβαση
στις	AsPpPaFePlAc	στου
μελέτες	NoCmFePlAc	μελέτη
,	COMMA	,
σημείο	NoCmNeSgAc	σημείο
που	PnReNe03SgAc	που
ανέφεραν	VbMnIdPa03PlIpAv	αναφέρω
ο	AtDfMaSgNm	ο
κ.	INIT	κ.
Staes	RgFwOr	Staes
και	CjCo	και
άλλοι	PnIdMa03PlNm	άλλος
,	COMMA	,
αντίγραφα	NoCmNePlAc	αντίγραφο
των	AtDfFePlGe	ο
μελετών	NoCmFePlGe	μελέτη
παραδόθηκαν	VbMnIdPa03PlPePv	παραδίνω
στο	AsPpPaNeSgAc	στου
Κοινοβούλιο	NoCmNeSgAc	κοινοβούλιο
τον	AtDfMaSgAc	ο
Σεπτέμβριο	DATE	Σεπτέμβριο
του	AtDfNeSgGe	ο
1999	DIG	1999
.	SENT	.

Όλες	AjBaFePlNm	όλος
οι	AtDfFePlNm	ο
σχετικές	AjBaFePlNm	σχετικός
μελέτες	NoCmFePlNm	μελέτη
είναι	VbMnIdPr03PlIpPv	είμαι
διαθέσιμες	AjBaFePlNm	διαθέσιμος
στην	AsPpPaFeSgAc	στου
ιστοσελίδα	NoCmFeSgAc	ιστοσελίδα
της	AtDfFeSgGe	ο
Επιτροπής	NoCmFeSgGe	επιτροπή
στο	AsPpPaNeSgAc	στου
Internet	RgFwOr	Internet
από	AsPpSp	από
τον	AtDfMaSgAc	ο
Αύγουστο	DATE	Αύγουστο
του	AtDfNeSgGe	ο
1999	DIG	1999
και	CjCo	και
η	AtDfFeSgNm	ο
Επιτροπή	NoCmFeSgNm	επιτροπή
ευχαρίστως	AdBa	ευχάριστα
θα	PtFu	θα
δώσει	VbMnId03SgPeAv	δίνω
αντίγραφα	NoCmNePlAc	αντίγραφο
σε	AsPpSp	σε
κάθε	PnIdMa03SgAc	κάθε
ενδιαφερόμενο	NoCmMaSgAc	ενδιαφερόμενος
.	SENT	.

<P>	RgFwOr	<unknown>
Οι	AtDfFePlNm	ο
μελέτες	NoCmFePlNm	μελέτη
έγιναν	VbMnIdPa03PlPePv	γίνομαι
