<CHAPTER	NNP	<CHAPTER
and	CC	and
are	VBP	be
therefore	RB	therefore
not	RB	not
affected	VBN	affect
by	IN	by
additionality	NN	additionality
within	IN	within
the	DT	the
meaning	NN	meaning
defined	VBN	define
in	IN	in
the	DT	the
rules	NNS	rule
.	.	.

Please	VB	please
excuse	VB	excuse
this	DT	this
very	RB	very
legal	JJ	legal
answer	NN	answer
.	.	.

However	RB	however
,	,	,
after	IN	after
verification	NN	verification
it	PRP	it
is	VBZ	be
precisely	RB	precisely
in	IN	in
this	DT	this
legal	JJ	legal
manner	NN	manner
and	CC	and
specifically	RB	specifically
according	VBG	accord
to	TO	to
the	DT	the
post-Berlin	JJ	post-Berlin
Structural	NNP	Structural
Funds	NNPS	Funds
Regulation	NNP	Regulation
that	IN	that
we	PRP	we
must	MD	must
define	VB	define
and	CC	and
read	VB	read
the	DT	the
additionality	NN	additionality
principle	NN	principle
.	.	.

<SPEAKER	NN	<unknown>
ID=228	NNP	<unknown>
NAME="MacCormick">	NNP	<unknown>
-	:	-
I	PRP	i
am	VBP	be
grateful	JJ	grateful
for	IN	for
a	DT	a
clear	JJ	clear
answer	NN	answer
though	IN	though
naturally	RB	naturally
a	DT	a
little	RB	little
disappointed	VBN	disappoint
by	IN	by
its	PRP$	its
content	NN	content
.	.	.

We	PRP	we
are	VBP	be
left	VBN	leave
with	IN	with
Article	NNP	Article
11(1)	CD	<unknown>
which	WDT	which
says	VBZ	say
that	IN	that
the	DT	the
appropriations	NNS	appropriation
of	IN	of
the	DT	the
funds	NNS	fund
may	MD	may
not	RB	not
replace	VB	replace
public	JJ	public
or	CC	or
other	JJ	other
equivalent	JJ	equivalent
structural	JJ	structural
expenditure	NN	expenditure
by	IN	by
the	DT	the
Member	NNP	Member
States	NNPS	States
.	.	.

Very	RB	very
well	RB	well
:	:	:
that	DT	that
is	VBZ	be
to	TO	to
be	VB	be
the	DT	the
unchanging	JJ	unchanging
rule	NN	rule
.	.	.

Does	VBZ	do
section	NN	section
11(1)	CD	<unknown>
conceivably	RB	conceivably
authorise	VB	authorise
the	DT	the
following	VBG	follow
practice	NN	practice
.	.	.

When	WRB	when
an	DT	an
autonomous	JJ	autonomous
region	NN	region
's	POS	's
or	CC	or
country	NN	country
's	POS	's
funding	NN	funding
from	IN	from
European	JJ	European
structural	JJ	structural
funds	NNS	fund
increases	VBZ	increase
,	,	,
the	DT	the
state	NN	state
makes	VBZ	make
a	DT	a
concomitant	JJ	concomitant
reduction	NN	reduction
in	IN	in
central	JJ	central
funding	NN	funding
to	TO	to
that	DT	that
region	NN	region
,	,	,
so	IN	so
that	IN	that
the	DT	the
total	JJ	total
funding	NN	funding
package	NN	package
available	JJ	available
matches	VBZ	match
a	DT	a
formula	NN	formula
set	VBN	set
nationally	RB	nationally
without	IN	without
regard	NN	regard
to	TO	to
the	DT	the
quantum	NN	quantum
of	IN	of
structural	JJ	structural
funds	NNS	fund
granted	VBN	grant
by	IN	by
the	DT	the
Union	NNP	Union
.	.	.

Is	VBZ	be
that	DT	that
really	RB	really
authorised	VBN	authorise
?	.	?

<SPEAKER	NN	<unknown>
ID=229	NNP	<unknown>
NAME="Barnier">	NNP	<unknown>
Unfortunately	RB	unfortunately
I	PRP	i
do	VBP	do
not	RB	not
have	VB	have
time	NN	time
to	TO	to
go	VB	go
into	IN	into
depth	NN	depth
on	IN	on
this	DT	this
issue	NN	issue
.	.	.

If	IN	if
Mr	NNP	Mr
MacCormick	NNP	MacCormick
would	MD	would
be	VB	be
satisfied	VBN	satisfy
with	IN	with
my	PRP$	my
partial	JJ	partial
agreement	NN	agreement
with	IN	with
his	PRP$	his
reasoning	NN	reasoning
,	,	,
I	PRP	i
will	MD	will
give	VB	give
him	PRP	him
a	DT	a
full	JJ	full
answer	NN	answer
in	IN	in
writing	VBG	writ
by	IN	by
restating	VBG	restate
the	DT	the
legal	JJ	legal
bases	NNS	base
of	IN	of
both	DT	both
Article	NNP	Article
11	CD	@card@
in	IN	in
general	JJ	general
and	CC	and
Article	NNP	Article
11(1)	CD	<unknown>
in	IN	in
particular	NN	particular
.	.	.

I	PRP	i
am	VBP	be
aware	JJ	aware
of	IN	of
the	DT	the
Member	NNP	Member
'	''	'
s	POS	s
competence	NN	competence
on	IN	on
these	DT	these
matters	NNS	matter
.	.	.

I	PRP	i
also	RB	also
know	VBP	know
the	DT	the
particular	JJ	particular
problems	NNS	problem
in	IN	in
your	PRP$	your
constituency	NN	constituency
in	IN	in
Scotland	NNP	Scotland
where	WRB	where
disputes	NNS	dispute
and	CC	and
discussions	NNS	discussion
are	VBP	be
occurring	VBG	occur
on	IN	on
these	DT	these
subjects	NNS	subject
.	.	.

<P>	NNP	<unknown>
However	RB	however
,	,	,
on	IN	on
a	DT	a
general	JJ	general
level	NN	level
,	,	,
I	PRP	i
would	MD	would
say	VB	say
that	IN	that
in	IN	in
all	DT	all
cases	NNS	case
it	PRP	it
is	VBZ	be
the	DT	the
Structural	NNP	Structural
Funds	NNPS	Funds
expenditure	NN	expenditure
which	WDT	which
must	MD	must
be	VB	be
additional	JJ	additional
.	.	.

This	DT	this
is	VBZ	be
how	WRB	how
,	,	,
provided	VBN	provide
that	IN	that
the	DT	the
Member	NNP	Member
State	NNP	State
does	VBZ	do
not	RB	not
reduce	VB	reduce
all	PDT	all
its	PRP$	its
own	JJ	own
expenditure	NN	expenditure
,	,	,
the	DT	the
Structural	NNP	Structural
Funds	NNPS	Funds
can	MD	can
be	VB	be
added	VBN	add
to	TO	to
the	DT	the
national	JJ	national
expenditure	NN	expenditure
and	CC	and
we	PRP	we
can	MD	can
consider	VB	consider
that	IN	that
the	DT	the
additionality	NN	additionality
principle	NN	principle
is	VBZ	be
respected	VBN	respect
.	.	.

<P>	RB	<unknown>
I	PRP	i
will	MD	will
go	VB	go
further	RB	further
in	IN	in
the	DT	the
written	VBN	write
answer	NN	answer
which	WDT	which
I	PRP	i
have	VBP	have
promised	VBN	promise
in	IN	in
order	NN	order
to	TO	to
set	VB	set
things	NNS	thing
out	RP	out
more	RBR	more
objectively	RB	objectively
and	CC	and
precisely	RB	precisely
.	.	.

<SPEAKER	NN	<unknown>
ID=230	CD	<unknown>
NAME="Evans	NNPS	<unknown>
,	,	,
Jillian">	NNP	<unknown>
-	:	-
Additionality	NNP	Additionality
is	VBZ	be
a	DT	a
major	JJ	major
issue	NN	issue
too	RB	too
in	IN	in
Wales	NNP	Wales
,	,	,
which	WDT	which
I	PRP	i
represent	VBP	represent
.	.	.

Just	RB	just
last	JJ	last
week	NN	week
it	PRP	it
was	VBD	be
one	CD	one
of	IN	of
the	DT	the
issues	NNS	issue
that	WDT	that
brought	VBD	bring
about	IN	about
a	DT	a
vote	NN	vote
of	IN	of
no-confidence	NN	no-confidence
and	CC	and
the	DT	the
resignation	NN	resignation
of	IN	of
the	DT	the
First	NNP	First
Secretary	NNP	Secretary
of	IN	of
the	DT	the
National	NNP	National
Assembly	NNP	Assembly
of	IN	of
Wales	NNP	Wales
.	.	.

<P>	JJ	<unknown>
As	RB	as
recently	RB	recently
as	IN	as
1991	CD	1991
and	CC	and
1992	CD	1992
the	DT	the
Commission	NNP	Commission
won	VBD	win
a	DT	a
battle	NN	battle
with	IN	with
the	DT	the
UK	NNP	UK
over	IN	over
additionality	NN	additionality
,	,	,
at	IN	at
that	DT	that
time	NN	time
linked	VBN	link
to	TO	to
the	DT	the
RECHAR	NNP	RECHAR
funding	NN	funding
.	.	.

This	DT	this
led	VBD	lead
to	TO	to
an	DT	an
agreement	NN	agreement
being	VBG	be
signed	VBN	sign
whereby	WRB	whereby
the	DT	the
UK	NNP	UK
Government	NNP	Government
agreed	VBD	agree
to	TO	to
introduce	VB	introduce
procedures	NNS	procedure
to	TO	to
ensure	VB	ensure
that	IN	that
EU	NNP	EU
spending	NN	spending
reached	VBD	reach
the	DT	the
areas	NNS	area
for	IN	for
which	WDT	which
is	VBZ	be
was	VBD	be
intended	VBN	intend
and	CC	and
was	VBD	be
actually	RB	actually
additional	JJ	additional
.	.	.

And	CC	and
yet	RB	yet
we	PRP	we
still	RB	still
have	VBP	have
these	DT	these
problems	NNS	problem
in	IN	in
Wales	NNP	Wales
and	CC	and
in	IN	in
Scotland	NNP	Scotland
.	.	.

<P>	NNP	<unknown>
Could	MD	could
the	DT	the
Commission	NNP	Commission
look	VB	look
at	IN	at
this	DT	this
particular	JJ	particular
situation	NN	situation
in	IN	in
relation	NN	relation
to	TO	to
the	DT	the
agreement	NN	agreement
that	WDT	that
was	VBD	be
signed	VBN	sign
with	IN	with
the	DT	the
UK	NNP	UK
Government	NNP	Government
?	.	?

<SPEAKER	NN	<unknown>
ID=231	NN	<unknown>
NAME="Barnier">	NNP	<unknown>
I	PRP	i
take	VBP	take
this	DT	this
to	TO	to
mean	VB	mean
that	IN	that
the	DT	the
debate	NN	debate
of	IN	of
which	WDT	which
I	PRP	i
was	VBD	be
aware	JJ	aware
in	IN	in
Scotland	NNP	Scotland
is	VBZ	be
also	RB	also
occurring	VBG	occur
in	IN	in
Wales	NNP	Wales
.	.	.

I	PRP	i
will	MD	will
verify	VB	verify
this	DT	this
point	NN	point
and	CC	and
,	,	,
if	IN	if
you	PRP	you
wish	VBP	wish
,	,	,
I	PRP	i
will	MD	will
give	VB	give
you	PRP	you
a	DT	a
written	VBN	write
answer	NN	answer
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
as	IN	as
the	DT	the
one	CD	one
I	PRP	i
have	VBP	have
promised	VBN	promise
to	TO	to
Mr	NNP	Mr
MacCormick	NNP	MacCormick
.	.	.

<SPEAKER	NN	<unknown>
ID=232	NNP	<unknown>
NAME="President">	NNP	<unknown>
<SPEAKER	NNP	<SPEAKER
ID=233	NNP	<unknown>
NAME="María	NNP	<unknown>
Izquierdo	NNP	Izquierdo
Rojo">	NNP	<unknown>
Question	NNP	Question
No	NN	No
47	CD	@card@
by	IN	by
(	(	(
H-0088/00	CD	H-0088/00
)	)	)
:	:	:
<P>	NNP	<unknown>
Subject	NN	Subject
:	:	:
Amount	NNP	Amount
which	WDT	which
Andalusia	NNP	Andalusia
will	MD	will
receive	VB	receive
from	IN	from
the	DT	the
Structural	NNP	Structural
Funds	NNPS	Funds
for	IN	for
the	DT	the
2000-2006	CD	2000-2006
period	NN	period
According	NNP	According
to	TO	to
the	DT	the
Commission	NNP	Commission
'	''	'
s	POS	s
estimates	NNS	estimate
and	CC	and
on	IN	on
the	DT	the
basis	NN	basis
of	IN	of
the	DT	the
criteria	NNS	criterion
established	VBN	establish
at	IN	at
the	DT	the
Berlin	NNP	Berlin
Summit	NNP	Summit
(	(	(
which	WDT	which
include	VBP	include
per	IN	per
capita	NN	capita
GDP	NNP	GDP
,	,	,
the	DT	the
unemployment	NN	unemployment
rate	NN	rate
and	CC	and
the	DT	the
population	NN	population
census	NN	census
updated	VBN	update
in	IN	in
accordance	NN	accordance
with	IN	with
the	DT	the
1996	CD	1996
register	NN	register
of	IN	of
inhabitants	NNS	inhabitant
)	)	)
,	,	,
what	WP	what
amount	NN	amount
is	VBZ	be
to	TO	to
be	VB	be
allocated	VBN	allocate
to	TO	to
Andalusia	NNP	Andalusia
from	IN	from
the	DT	the
Structural	NNP	Structural
Funds	NNPS	Funds
for	IN	for
the	DT	the
2000-2006	CD	2000-2006
period	NN	period
?	.	?

<P>	NNP	<unknown>
Questions	NNPS	Questions
to	TO	to
Mr	NNP	Mr
Bolkestein	NNP	Bolkestein
<SPEAKER	NNP	<SPEAKER
ID=234	NN	<unknown>
NAME="Barnier">	NNP	<unknown>
Mr	NNP	Mr
President	NNP	President
,	,	,
I	PRP	i
will	MD	will
try	VB	try
to	TO	to
be	VB	be
brief	JJ	brief
in	IN	in
answering	VBG	answer
the	DT	the
Member	NNP	Member
'	''	'
s	POS	s
question	NN	question
.	.	.

The	DT	the
regional	JJ	regional
development	NN	development
plan	NN	plan
submitted	VBN	submit
by	IN	by
the	DT	the
Spanish	JJ	Spanish
authorities	NNS	authority
on	IN	on
29	CD	@card@
October	NNP	October
does	VBZ	do
not	RB	not
indicate	VB	indicate
how	WRB	how
the	DT	the
Community	NNP	Community
funds	NNS	fund
will	MD	will
be	VB	be
allocated	VBN	allocate
among	IN	among
the	DT	the
Spanish	NNP	Spanish
Objective	NNP	Objective
1	CD	@card@
regions	NNS	region
and	CC	and
therefore	RB	therefore
what	WP	what
your	PRP$	your
region	NN	region
of	IN	of
Andalusia	NNP	Andalusia
will	MD	will
receive	VB	receive
.	.	.

As	IN	as
I	PRP	i
did	VBD	do
not	RB	not
fully	RB	fully
understand	VB	understand
the	DT	the
plan	NN	plan
,	,	,
I	PRP	i
contacted	VBD	contact
the	DT	the
Minister	NNP	Minister
for	IN	for
Economic	NNP	Economic
and	CC	and
Financial	NNP	Financial
Affairs	NNPS	Affair
,	,	,
Mr	NNP	Mr
Rato	NNP	Rato
,	,	,
in	IN	in
a	DT	a
letter	NN	letter
of	IN	of
14	CD	@card@
December	NNP	December
which	WDT	which
I	PRP	i
have	VBP	have
here	RB	here
,	,	,
to	TO	to
ask	VB	ask
him	PRP	him
for	IN	for
more	JJR	more
information	NN	information
on	IN	on
the	DT	the
document	NN	document
submitted	VBD	submit
.	.	.

<P>	RB	<unknown>
In	IN	in
the	DT	the
coming	VBG	come
weeks	NNS	week
,	,	,
the	DT	the
Commission	NNP	Commission
will	MD	will
start	VB	start
negotiations	NNS	negotiation
with	IN	with
the	DT	the
Spanish	JJ	Spanish
authorities	NNS	authority
with	IN	with
a	DT	a
view	NN	view
to	TO	to
drawing	VBG	draw
up	RP	up
the	DT	the
Community	NNP	Community
support	NN	support
framework	NN	framework
for	IN	for
the	DT	the
new	JJ	new
period	NN	period
of	IN	of
2000-2006	CD	2000-2006
.	.	.

During	IN	during
these	DT	these
meetings	NNS	meeting
I	PRP	i
can	MD	can
assure	VB	assure
you	PRP	you
that	IN	that
the	DT	the
Commission	NNP	Commission
will	MD	will
obtain	VB	obtain
the	DT	the
clarifications	NNS	clarification
required	VBN	require
on	IN	on
the	DT	the
regional	JJ	regional
allocation	NN	allocation
.	.	.

Therefore	RB	therefore
,	,	,
if	IN	if
you	PRP	you
wish	VBP	wish
,	,	,
as	RB	as
soon	RB	soon
as	IN	as
I	PRP	i
have	VBP	have
this	DT	this
information	NN	information
by	IN	by
sector	NN	sector
and	CC	and
region	NN	region
,	,	,
I	PRP	i
will	MD	will
personally	RB	personally
send	VB	send
you	PRP	you
the	DT	the
information	NN	information
on	IN	on
Andalusia	NNP	Andalusia
.	.	.

<SPEAKER	NN	<unknown>
ID=235	NNP	<unknown>
LANGUAGE="ES	NNP	<unknown>
"	NNP	"
NAME="Izquierdo	NNP	<unknown>
Rojo">	NNP	<unknown>
Mr	NNP	Mr
Commissioner	NNP	Commissioner
,	,	,
the	DT	the
problem	NN	problem
is	VBZ	be
that	IN	that
when	WRB	when
Mr	NNP	Mr
Aznar	NNP	Aznar
comes	VBZ	come
to	TO	to
the	DT	the
European	NNP	European
Union	NNP	Union
to	TO	to
receive	VB	receive
money	NN	money
for	IN	for
all	PDT	all
the	DT	the
people	NNS	people
of	IN	of
Andalusia	NNP	Andalusia
,	,	,
he	PRP	he
counts	VBZ	count
all	DT	all
of	IN	of
them	PRP	them
,	,	,
but	CC	but
when	WRB	when
he	PRP	he
goes	VBZ	go
to	TO	to
the	DT	the
Andalusia	NNP	Andalusia
Council	NNP	Council
to	TO	to
pay	VB	pay
for	IN	for
services	NNS	service
,	,	,
he	PRP	he
fails	VBZ	fail
to	TO	to
notice	VB	notice
400	CD	400
000	CD	@card@
Andalusians	NNPS	Andalusians
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
very	RB	very
serious	JJ	serious
,	,	,
because	IN	because
400	CD	400
000	CD	@card@
children	NNS	child
are	VBP	be
the	DT	the
equivalent	NN	equivalent
to	TO	to
the	DT	the
whole	NN	whole
of	IN	of
Strasbourg	NNP	Strasbourg
or	CC	or
a	DT	a
city	NN	city
larger	JJR	large
than	IN	than
Granada	NNP	Granada
,	,	,
full	JJ	full
of	IN	of
children	NNS	child
.	.	.

This	DT	this
question	NN	question
is	VBZ	be
very	RB	very
important	JJ	important
and	CC	and
I	PRP	i
would	MD	would
like	VB	like
to	TO	to
know	VB	know
-	:	-
since	IN	since
this	DT	this
is	VBZ	be
a	DT	a
kind	NN	kind
of	IN	of
'	''	'
baby	NN	baby
fraud	NN	fraud
'	''	'
-	:	-
whether	IN	whether
the	DT	the
Commissioner	NNP	Commissioner
will	MD	will
see	VB	see
to	TO	to
it	PRP	it
that	IN	that
these	DT	these
funds	NNS	fund
are	VBP	be
not	RB	not
taken	VBN	take
away	RB	away
from	IN	from
the	DT	the
Andalusians	NNPS	Andalusians
,	,	,
so	IN	so
that	IN	that
the	DT	the
funds	NNS	fund
which	WDT	which
the	DT	the
European	NNP	European
Union	NNP	Union
are	VBP	be
going	VBG	go
to	TO	to
pay	VB	pay
to	TO	to
Andalusia	NNP	Andalusia
,	,	,
based	VBN	base
on	IN	on
the	DT	the
census	NN	census
,	,	,
will	MD	will
take	VB	take
into	IN	into
account	NN	account
these	DT	these
400	CD	400
000	CD	@card@
children	NNS	child
which	WDT	which
Aznar	NNP	Aznar
does	VBZ	do
not	RB	not
count	VB	count
when	WRB	when
it	PRP	it
comes	VBZ	come
to	TO	to
providing	VBG	provide
them	PRP	them
with	IN	with
schools	NNS	school
and	CC	and
services	NNS	service
.	.	.

<SPEAKER	NN	<unknown>
ID=236	NNP	<unknown>
NAME="President">	NNP	<unknown>
Mrs	NNP	Mrs
Izquierdo	NNP	Izquierdo
Rojo	NNP	Rojo
,	,	,
I	PRP	i
would	MD	would
ask	VB	ask
all	DT	all
of	IN	of
you	PRP	you
-	:	-
and	CC	and
do	VBP	do
not	RB	not
take	VB	take
this	DT	this
as	IN	as
a	DT	a
warning	NN	warning
-	:	-
to	TO	to
deal	VB	deal
with	IN	with
strictly	RB	strictly
Community	NN	community
matters	NNS	matter
.	.	.

I	PRP	i
know	VBP	know
that	IN	that
these	DT	these
are	VBP	be
very	RB	very
important	JJ	important
issues	NNS	issue
in	IN	in
Spain	NNP	Spain
and	CC	and
there	EX	there
are	VBP	be
differing	VBG	differ
viewpoints	NNS	viewpoint
.	.	.

I	PRP	i
would	MD	would
point	VB	point
out	RP	out
to	TO	to
the	DT	the
Commissioner	NNP	Commissioner
that	IN	that
Mr	NNP	Mr
Aznar	NNP	Aznar
is	VBZ	be
the	DT	the
President	NNP	President
of	IN	of
the	DT	the
Spanish	NNP	Spanish
Government	NNP	Government
.	.	.

You	PRP	you
may	MD	may
answer	VB	answer
the	DT	the
question	NN	question
.	.	.

<SPEAKER	NN	<unknown>
ID=237	NNP	<unknown>
NAME="Barnier">	NNP	<unknown>
Mrs	NNP	Mrs
Izquierdo	NNP	Izquierdo
Rojo	NNP	Rojo
,	,	,
I	PRP	i
hear	VBP	hear
that	IN	that
you	PRP	you
have	VBP	have
a	DT	a
strong	JJ	strong
voice	NN	voice
.	.	.

I	PRP	i
hope	VBP	hope
it	PRP	it
is	VBZ	be
loud	JJ	loud
enough	RB	enough
to	TO	to
be	VB	be
heard	VBN	hear
in	IN	in
Madrid	NNP	Madrid
for	IN	for
I	PRP	i
realise	VBP	realise
that	IN	that
what	WP	what
you	PRP	you
have	VBP	have
said	VBD	say
was	VBD	be
not	RB	not
strictly	RB	strictly
intended	VBN	intend
for	IN	for
me	PRP	me
.	.	.

<P>	RB	<unknown>
I	PRP	i
have	VBP	have
given	VBN	give
you	PRP	you
my	PRP$	my
answer	NN	answer
.	.	.

I	PRP	i
am	VBP	be
keen	JJ	keen
that	IN	that
the	DT	the
Structural	NNP	Structural
Funds	NNPS	Funds
,	,	,
particularly	RB	particularly
those	DT	those
in	IN	in
Objective	NNP	Objective
1	CD	@card@
,	,	,
are	VBP	be
allocated	VBN	allocate
where	WRB	where
needed	VBN	need
.	.	.

We	PRP	we
have	VBP	have
criteria	NNS	criterion
which	WDT	which
are	VBP	be
applied	VBN	apply
and	CC	and
we	PRP	we
know	VBP	know
roughly	RB	roughly
what	WP	what
each	DT	each
of	IN	of
the	DT	the
regions	NNS	region
of	IN	of
Europe	NNP	Europe
should	MD	should
or	CC	or
could	MD	could
receive	VB	receive
.	.	.

I	PRP	i
can	MD	can
only	RB	only
say	VB	say
that	IN	that
I	PRP	i
must	MD	must
discuss	VB	discuss
these	DT	these
matters	NNS	matter
with	IN	with
the	DT	the
national	JJ	national
authorities	NNS	authority
and	CC	and
government	NN	government
of	IN	of
each	DT	each
country	NN	country
.	.	.

I	PRP	i
am	VBP	be
not	RB	not
avoiding	VBG	avoid
the	DT	the
issue	NN	issue
but	CC	but
I	PRP	i
must	MD	must
abide	VB	abide
by	IN	by
the	DT	the
general	JJ	general
Regulation	NNP	Regulation
.	.	.

It	PRP	it
is	VBZ	be
the	DT	the
responsibility	NN	responsibility
of	IN	of
these	DT	these
authorities	NNS	authority
and	CC	and
governments	NNS	government
to	TO	to
allocate	VB	allocate
the	DT	the
funds	NNS	fund
as	RB	as
objectively	RB	objectively
and	CC	and
fairly	RB	fairly
as	IN	as
possible	JJ	possible
.	.	.

I	PRP	i
need	VBP	need
to	TO	to
know	VB	know
about	IN	about
this	DT	this
allocation	NN	allocation
,	,	,
however	RB	however
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
why	WRB	why
I	PRP	i
said	VBD	say
that	IN	that
I	PRP	i
could	MD	could
not	RB	not
answer	VB	answer
today	NN	today
.	.	.

As	IN	as
I	PRP	i
did	VBD	do
not	RB	not
have	VB	have
an	DT	an
answer	NN	answer
,	,	,
I	PRP	i
wrote	VBD	write
to	TO	to
the	DT	the
Minister	NNP	Minister
for	IN	for
Economic	NNP	Economic
and	CC	and
Financial	NNP	Financial
Affairs	NNP	Affairs
on	IN	on
14	CD	@card@
December	NNP	December
.	.	.

I	PRP	i
am	VBP	be
about	IN	about
to	TO	to
lose	VB	lose
patience	NN	patience
at	IN	at
not	RB	not
having	VBG	have
received	VBN	receive
an	DT	an
answer	NN	answer
from	IN	from
him	PRP	him
but	CC	but
I	PRP	i
will	MD	will
send	VB	send
you	PRP	you
this	DT	this
when	WRB	when
I	PRP	i
get	VBP	get
it	PRP	it
.	.	.

<SPEAKER	NN	<unknown>
ID=238	NN	<unknown>
LANGUAGE="ES	NNS	<unknown>
"	$	"
NAME="Ojeda	NNP	<unknown>
Sanz">	NNP	<unknown>
I	PRP	i
regret	VBP	regret
that	IN	that
the	DT	the
Commissioner	NNP	Commissioner
has	VBZ	have
once	RB	once
again	RB	again
become	VBN	become
involved	VBN	involve
in	IN	in
an	DT	an
imaginative	NN	imaginative
and	CC	and
,	,	,
in	IN	in
this	DT	this
case	NN	case
,	,	,
passionate	JJ	passionate
intervention	NN	intervention
.	.	.

I	PRP	i
would	MD	would
like	VB	like
to	TO	to
remind	VB	remind
all	DT	all
of	IN	of
you	PRP	you
that	IN	that
Spain	NNP	Spain
is	VBZ	be
about	IN	about
to	TO	to
hold	VB	hold
elections	NNS	election
,	,	,
and	CC	and
in	IN	in
fact	NN	fact
there	EX	there
are	VBP	be
just	RB	just
25	CD	@card@
days	NNS	day
left	VBN	leave
before	IN	before
the	DT	the
elections	NNS	election
.	.	.

It	PRP	it
should	MD	should
be	VB	be
of	IN	of
comfort	NN	comfort
to	TO	to
the	DT	the
Commissioner	NNP	Commissioner
that	IN	that
these	DT	these
elections	NNS	election
will	MD	will
take	VB	take
place	NN	place
in	IN	in
25	CD	@card@
days	NNS	day
time	NN	time
,	,	,
since	IN	since
after	IN	after
that	IN	that
he	PRP	he
will	MD	will
probably	RB	probably
not	RB	not
have	VB	have
to	TO	to
deal	VB	deal
with	IN	with
this	DT	this
type	NN	type
of	IN	of
question	NN	question
again	RB	again
.	.	.

I	PRP	i
do	VBP	do
believe	VB	believe
it	PRP	it
is	VBZ	be
important	JJ	important
to	TO	to
say	VB	say
that	IN	that
Andalusia	NNP	Andalusia
is	VBZ	be
going	VBG	go
to	TO	to
receive	VB	receive
50	CD	50
%	NN	%
more	JJR	more
within	IN	within
the	DT	the
Community	NNP	Community
support	NN	support
framework	NN	framework
and	CC	and
that	IN	that
Spain	NNP	Spain
also	RB	also
holds	VBZ	hold
the	DT	the
record	NN	record
for	IN	for
the	DT	the
use	NN	use
of	IN	of
the	DT	the
Structural	NNP	Structural
Funds	NNPS	Funds
,	,	,
which	WDT	which
means	VBZ	mean
that	IN	that
the	DT	the
distribution	NN	distribution
is	VBZ	be
based	VBN	base
strictly	RB	strictly
on	IN	on
the	DT	the
implementing	VBG	implement
regulations	NNS	regulation
and	CC	and
is	VBZ	be
decentralised	VBN	decentralise
by	IN	by
means	NNS	mean
of	IN	of
the	DT	the
regional	JJ	regional
development	NN	development
plans	NNS	plan
and	CC	and
different	JJ	different
Community	NNP	Community
support	NN	support
frameworks	NNS	framework
.	.	.

<P>	VBP	<unknown>
Lastly	RB	lastly
I	PRP	i
would	MD	would
like	VB	like
to	TO	to
ask	VB	ask
the	DT	the
Commissioner	NNP	Commissioner
a	DT	a
specific	JJ	specific
question	NN	question
:	:	:
Do	VBP	do
you	PRP	you
consider	VB	consider
it	PRP	it
necessary	JJ	necessary
to	TO	to
change	VB	change
the	DT	the
implementing	VBG	implement
regulations	NNS	regulation
for	IN	for
the	DT	the
Structural	NNP	Structural
Funds	NNPS	Funds
or	CC	or
do	VBP	do
you	PRP	you
consider	VB	consider
the	DT	the
current	JJ	current
distribution	NN	distribution
criteria	NNS	criterion
to	TO	to
be	VB	be
acceptable	JJ	acceptable
?	.	?

<SPEAKER	NN	<unknown>
ID=239	NNP	<unknown>
NAME="Barnier">	NNP	<unknown>
This	DT	this
is	VBZ	be
a	DT	a
fascinating	JJ	fascinating
debate	NN	debate
which	WDT	which
I	PRP	i
realise	VBP	realise
is	VBZ	be
not	RB	not
totally	RB	totally
Community-related	JJ	Community-related
.	.	.

Having	VBG	have
said	VBD	say
this	DT	this
,	,	,
we	PRP	we
must	MD	must
accept	VB	accept
that	IN	that
elections	NNS	election
are	VBP	be
always	RB	always
taking	VBG	take
place	NN	place
in	IN	in
the	DT	the
countries	NNS	country
of	IN	of
the	DT	the
European	NNP	European
Union	NNP	Union
.	.	.

I	PRP	i
am	VBP	be
pleased	VBN	please
that	IN	that
the	DT	the
Structural	NNP	Structural
Funds	NNPS	Funds
are	VBP	be
the	DT	the
subject	NN	subject
of	IN	of
discussions	NNS	discussion
in	IN	in
Greece	NNP	Greece
and	CC	and
Spain	NNP	Spain
.	.	.

We	PRP	we
were	VBD	be
talking	VBG	talk
a	DT	a
short	JJ	short
while	NN	while
ago	RB	ago
in	IN	in
this	DT	this
House	NNP	House
about	IN	about
debates	NNS	debate
involving	VBG	involve
our	PRP$	our
citizens	NNS	citizen
,	,	,
about	IN	about
public	JJ	public
debates	NNS	debate
.	.	.

The	DT	the
more	JJR	more
we	PRP	we
talk	VBP	talk
about	IN	about
Europe	NNP	Europe
and	CC	and
what	WP	what
Europe	NNP	Europe
is	VBZ	be
doing	VBG	do
for	IN	for
daily	JJ	daily
life	NN	life
,	,	,
even	RB	even
when	WRB	when
we	PRP	we
disagree	VBP	disagree
,	,	,
the	DT	the
better	JJR	bet
this	DT	this
will	MD	will
be	VB	be
,	,	,
provided	VBD	provide
that	IN	that
we	PRP	we
talk	VBP	talk
about	IN	about
this	DT	this
objectively	RB	objectively
.	.	.

<P>	RB	<unknown>
I	PRP	i
am	VBP	be
not	RB	not
going	VBG	go
to	TO	to
give	VB	give
an	DT	an
opinion	NN	opinion
on	IN	on
any	DT	any
amendment	NN	amendment
to	TO	to
